28,07/04/15,20.266,17.578,-1.91,-2.07,2.82
29,08/04/15,21.141,17.313,-1.85,-2.01,2.82
30,09/04/15,22.172,16.094,-1.79,-1.91,2.80
31,10/04/15,21.688,16.625,-1.76,-1.85,2.81
32,11/04/15,21.672,16.688,-1.79,-1.88,2.81
33,12/04/15,21.375,16.234,-1.79,-1.91,2.80
34,13/04/15,23.656,15.734,-1.66,-1.82,2.80
35,14/04/15,18.984,14.578,-1.76,-1.79,2.78
36,15/04/15,18.469,13.688,-1.76,-1.94,2.77
37,16/04/15,21.313,12.938,-1.69,-2.44,2.76
38,17/04/15,24.063,19.313,-1.63,-2.13,2.84
39,18/04/15,22.000,19.250,-1.76,-1.82,2.84
40,19/04/15,20.422,19.266,-1.76,-1.85,2.84
41,20/04/15,21.953,18.922,-1.79,-3.82,2.83
42,21/04/15,23.031,18.516,-1.82,-3.94,2.83



Data Block 0
Start Time = 16/03/15 16:00:00
Stop Time = 01/04/15 16:13:00
Logging rate = 3600
Resolution = 12
Data points available = 384
Date/Time Stamp,Pressure
16/03/15 16:00:00,-2.60
16/03/15 17:00:00,-2.60
16/03/15 18:00:00,-2.66
16/03/15 19:00:00,-2.63
16/03/15 20:00:00,-2.63
16/03/15 21:00:00,-2.66
16/03/15 22:00:00,-2.66
16/03/15 23:00:00,-2.66
17/03/15 00:00:00,-2.63
17/03/15 01:00:00,-2.69
17/03/15 02:00:00,-2.69
17/03/15 03:00:00,-2.66
17/03/15 04:00:00,-2.69
17/03/15 05:00:00,-2.66
17/03/15 06:00:00,-2.91
17/03/15 07:00:00,-2.91
17/03/15 08:00:00,-2.88
17/03/15 09:00:00,-2.88
17/03/15 10:00:00,-2.88
17/03/15 11:00:00,-2.79
17/03/15 12:00:00,-2.85
17/03/15 13:00:00,-2.82
17/03/15 14:00:00,-2.85
17/03/15 15:00:00,-2.94
17/03/15 16:00:00,-3.13
17/03/15 17:00:00,-3.13
17/03/15 18:00:00,-3.13
17/03/15 19:00:00,-3.07
17/03/15 20:00:00,-3.22
17/03/15 21:00:00,-3.29
17/03/15 22:00:00,-3.29
17/03/15 23:00:00,-3.35
18/03/15 00:00:00,-3.19
18/03/15 01:00:00,-3.07
18/03/15 02:00:00,-2.82
18/03/15 03:00:00,-2.94
18/03/15 04:00:00,-2.94
18/03/15 05:00:00,-2.94
18/03/15 06:00:00,-2.91
18/03/15 07:00:00,-2.97
18/03/15 08:00:00,-2.94
18/03/15 09:00:00,-2.94
18/03/15 10:00:00,-2.94
18/03/15 11:00:00,-2.85
18/03/15 12:00:00,-2.82
18/03/15 13:00:00,-2.79
18/03/15 14:00:00,-3.04
18/03/15 15:00:00,-3.04
18/03/15 16:00:00,-3.04
18/03/15 17:00:00,-3.01
18/03/15 18:00:00,-2.97
18/03/15 19:00:00,-3.01
18/03/15 20:00:00,-2.72
18/03/15 21:00:00,-2.88
18/03/15 22:00:00,-2.94
18/03/15 23:00:00,-2.91
19/03/15 00:00:00,-3.13
19/03/15 01:00:00,-2.94
19/03/15 02:00:00,-2.51
19/03/15 03:00:00,-2.44
19/03/15 04:00:00,-2.51
19/03/15 05:00:00,-2.51
19/03/15 06:00:00,-2.44
19/03/15 07:00:00,-2.38
19/03/15 08:00:00,-2.47
19/03/15 09:00:00,-2.35
19/03/15 10:00:00,-2.32
19/03/15 11:00:00,-2.35
19/03/15 12:00:00,-2.04
19/03/15 13:00:00,-2.38
19/03/15 14:00:00,-2.44
19/03/15 15:00:00,-2.35
19/03/15 16:00:00,-2.35
19/03/15 17:00:00,-2.38
19/03/15 18:00:00,-2.35
19/03/15 19:00:00,-2.35
19/03/15 20:00:00,-2.35
19/03/15 21:00:00,-2.35
19/03/15 22:00:00,-2.32
19/03/15 23:00:00,-2.29
20/03/15 00:00:00,-2.32
20/03/15 01:00:00,-2.29
20/03/15 02:00:00,-2.26
20/03/15 03:00:00,-2.29
20/03/15 04:00:00,-2.19
20/03/15 05:00:00,-2.35
20/03/15 06:00:00,-2.22
20/03/15 07:00:00,-2.19
20/03/15 08:00:00,-2.22
20/03/15 09:00:00,-2.13
20/03/15 10:00:00,-2.19
20/03/15 11:00:00,-2.16
20/03/15 12:00:00,-2.16
20/03/15 13:00:00,-2.22
20/03/15 14:00:00,-2.32
20/03/15 15:00:00,-2.19
20/03/15 16:00:00,-2.22
20/03/15 17:00:00,-2.07
20/03/15 18:00:00,-1.94
20/03/15 19:00:00,-2.10
20/03/15 20:00:00,-2.22
20/03/15 21:00:00,-2.26
20/03/15 22:00:00,-2.22
20/03/15 23:00:00,-2.22
21/03/15 00:00:00,-2.22
21/03/15 01:00:00,-2.22
21/03/15 02:00:00,-2.26
21/03/15 03:00:00,-2.10
21/03/15 04:00:00,-2.16
21/03/15 05:00:00,-2.19
21/03/15 06:00:00,-2.35
21/03/15 07:00:00,-2.63
21/03/15 08:00:00,-2.10
21/03/15 09:00:00,-2.16
21/03/15 10:00:00,-2.29
21/03/15 11:00:00,-2.07
21/03/15 12:00:00,-2.07
21/03/15 13:00:00,-2.22
21/03/15 14:00:00,-2.29
21/03/15 15:00:00,-2.29
21/03/15 16:00:00,-2.29
21/03/15 17:00:00,-2.22
21/03/15 18:00:00,-2.41
21/03/15 19:00:00,-2.32
21/03/15 20:00:00,-2.29
21/03/15 21:00:00,-2.44
21/03/15 22:00:00,-2.22
21/03/15 23:00:00,-2.19
22/03/15 00:00:00,-2.19
22/03/15 01:00:00,-2.22
22/03/15 02:00:00,-2.19
22/03/15 03:00:00,-2.19
22/03/15 04:00:00,-2.16
22/03/15 05:00:00,-2.07
22/03/15 06:00:00,-2.19
22/03/15 07:00:00,-2.19
22/03/15 08:00:00,-2.13
22/03/15 09:00:00,-2.01
22/03/15 10:00:00,-2.07
22/03/15 11:00:00,-2.10
22/03/15 12:00:00,-2.13
22/03/15 13:00:00,-2.13
22/03/15 14:00:00,-2.19
22/03/15 15:00:00,-2.01
22/03/15 16:00:00,-2.10
22/03/15 17:00:00,-2.07
22/03/15 18:00:00,-2.51
22/03/15 19:00:00,-2.54
22/03/15 20:00:00,-2.57
22/03/15 21:00:00,-2.60
22/03/15 22:00:00,-2.60
22/03/15 23:00:00,-2.57
23/03/15 00:00:00,-2.63
23/03/15 01:00:00,-2.66
23/03/15 02:00:00,-2.63
23/03/15 03:00:00,-2.63
23/03/15 04:00:00,-2.57
23/03/15 05:00:00,-2.19
23/03/15 06:00:00,-2.26
23/03/15 07:00:00,-2.26
23/03/15 08:00:00,-2.32
23/03/15 09:00:00,-2.26
23/03/15 10:00:00,-2.13
23/03/15 11:00:00,-2.04
23/03/15 12:00:00,-2.10
23/03/15 13:00:00,-2.29
23/03/15 14:00:00,-2.29
23/03/15 15:00:00,-2.26
23/03/15 16:00:00,-2.29
23/03/15 17:00:00,-2.35
23/03/15 18:00:00,-2.35
23/03/15 19:00:00,-2.35
23/03/15 20:00:00,-2.38
23/03/15 21:00:00,-2.38
23/03/15 22:00:00,-2.41
23/03/15 23:00:00,-2.38
24/03/15 00:00:00,-2.38
24/03/15 01:00:00,-2.35
24/03/15 02:00:00,-2.38
24/03/15 03:00:00,-2.38
24/03/15 04:00:00,-2.38
24/03/15 05:00:00,-2.38
24/03/15 06:00:00,-2.38
24/03/15 07:00:00,-2.41
24/03/15 08:00:00,-2.41
24/03/15 09:00:00,-2.35
24/03/15 10:00:00,-2.35
24/03/15 11:00:00,-2.26
24/03/15 12:00:00,-2.19
24/03/15 13:00:00,-2.19
24/03/15 14:00:00,-2.13
24/03/15 15:00:00,-2.22
24/03/15 16:00:00,-2.26
24/03/15 17:00:00,-2.32
24/03/15 18:00:00,-2.32
24/03/15 19:00:00,-2.35
24/03/15 20:00:00,-2.35
24/03/15 21:00:00,-2.35
24/03/15 22:00:00,-2.35
24/03/15 23:00:00,-2.38
25/03/15 00:00:00,-2.35
25/03/15 01:00:00,-2.35
25/03/15 02:00:00,-2.35
25/03/15 03:00:00,-2.35
25/03/15 04:00:00,-2.35
25/03/15 05:00:00,-2.35
25/03/15 06:00:00,-2.35
25/03/15 07:00:00,-2.38
25/03/15 08:00:00,-2.38
25/03/15 09:00:00,-2.35
25/03/15 10:00:00,-2.26
25/03/15 11:00:00,-2.16
25/03/15 12:00:00,-2.07
25/03/15 13:00:00,-2.01
25/03/15 14:00:00,-2.07
25/03/15 15:00:00,-2.16
25/03/15 16:00:00,-2.19
25/03/15 17:00:00,-2.26
25/03/15 18:00:00,-2.29
25/03/15 19:00:00,-2.32
25/03/15 20:00:00,-2.32
25/03/15 21:00:00,-2.32
25/03/15 22:00:00,-2.35
25/03/15 23:00:00,-2.35
26/03/15 00:00:00,-2.35
26/03/15 01:00:00,-2.35
26/03/15 02:00:00,-2.35
26/03/15 03:00:00,-2.35
26/03/15 04:00:00,-2.35
26/03/15 05:00:00,-2.35
26/03/15 06:00:00,-2.35
26/03/15 07:00:00,-2.35
26/03/15 08:00:00,-2.35
26/03/15 09:00:00,-2.32
26/03/15 10:00:00,-2.19
26/03/15 11:00:00,-2.19
26/03/15 12:00:00,-2.13
26/03/15 13:00:00,-2.13
26/03/15 14:00:00,-2.16
26/03/15 15:00:00,-2.19
26/03/15 16:00:00,-2.26
26/03/15 17:00:00,-2.26
26/03/15 18:00:00,-2.26
26/03/15 19:00:00,-2.32
26/03/15 20:00:00,-2.32
26/03/15 21:00:00,-2.32
26/03/15 22:00:00,-2.32
26/03/15 23:00:00,-2.32
27/03/15 00:00:00,-2.35
27/03/15 01:00:00,-2.32
27/03/15 02:00:00,-2.35
27/03/15 03:00:00,-2.32
27/03/15 04:00:00,-2.32
27/03/15 05:00:00,-2.29
27/03/15 06:00:00,-2.32
27/03/15 07:00:00,-2.35
27/03/15 08:00:00,-2.32
27/03/15 09:00:00,-2.29
27/03/15 10:00:00,-2.26
27/03/15 11:00:00,-2.22
27/03/15 12:00:00,-2.16
27/03/15 13:00:00,-2.10
27/03/15 14:00:00,-2.13
27/03/15 15:00:00,-2.19
27/03/15 16:00:00,-2.26
27/03/15 17:00:00,-2.26
27/03/15 18:00:00,-2.29
27/03/15 19:00:00,-2.26
27/03/15 20:00:00,-2.29
27/03/15 21:00:00,-2.29
27/03/15 22:00:00,-2.29
27/03/15 23:00:00,-2.32
28/03/15 00:00:00,-2.32
28/03/15 01:00:00,-2.32
28/03/15 02:00:00,-2.32
28/03/15 03:00:00,-2.26
28/03/15 04:00:00,-2.26
28/03/15 05:00:00,-2.29
28/03/15 06:00:00,-2.26
28/03/15 07:00:00,-2.29
28/03/15 08:00:00,-2.35
28/03/15 09:00:00,-2.29
28/03/15 10:00:00,-2.19
28/03/15 11:00:00,-2.16
28/03/15 12:00:00,-2.10
28/03/15 13:00:00,-2.10
28/03/15 14:00:00,-2.13
28/03/15 15:00:00,-2.16
28/03/15 16:00:00,-2.19
28/03/15 17:00:00,-2.22
28/03/15 18:00:00,-2.26
28/03/15 19:00:00,-2.26
28/03/15 20:00:00,-2.22
28/03/15 21:00:00,-2.29
28/03/15 22:00:00,-2.29
28/03/15 23:00:00,-2.32
29/03/15 00:00:00,-2.29
29/03/15 01:00:00,-2.29
29/03/15 02:00:00,-2.26
29/03/15 03:00:00,-2.26
29/03/15 04:00:00,-2.26
29/03/15 05:00:00,-2.26
29/03/15 06:00:00,-2.26
29/03/15 07:00:00,-2.29
29/03/15 08:00:00,-2.26
29/03/15 09:00:00,-2.22
29/03/15 10:00:00,-2.19
29/03/15 11:00:00,-2.19
29/03/15 12:00:00,-2.16
29/03/15 13:00:00,-2.19
29/03/15 14:00:00,-2.19
29/03/15 15:00:00,-2.16
29/03/15 16:00:00,-2.22
29/03/15 17:00:00,-2.22
29/03/15 18:00:00,-2.22
29/03/15 19:00:00,-2.01
29/03/15 20:00:00,-2.01
29/03/15 21:00:00,-1.97
29/03/15 22:00:00,-1.94
29/03/15 23:00:00,-1.94
30/03/15 00:00:00,-1.94
30/03/15 01:00:00,-1.97
30/03/15 02:00:00,-1.97
30/03/15 03:00:00,-1.94
30/03/15 04:00:00,-1.94
30/03/15 05:00:00,-1.94
30/03/15 06:00:00,-1.97
30/03/15 07:00:00,-2.01
30/03/15 08:00:00,-2.10
30/03/15 09:00:00,-2.22
30/03/15 10:00:00,-2.22
30/03/15 11:00:00,-2.26
30/03/15 12:00:00,-2.19
30/03/15 13:00:00,-2.19
30/03/15 14:00:00,-2.04
30/03/15 15:00:00,-2.07
30/03/15 16:00:00,-2.04
30/03/15 17:00:00,-2.07
30/03/15 18:00:00,-2.10
30/03/15 19:00:00,-2.19
30/03/15 20:00:00,-2.19
30/03/15 21:00:00,-2.19
30/03/15 22:00:00,-2.22
30/03/15 23:00:00,-2.22
31/03/15 00:00:00,-2.19
31/03/15 01:00:00,-2.19
31/03/15 02:00:00,-2.16
31/03/15 03:00:00,-2.19
31/03/15 04:00:00,-2.19
31/03/15 05:00:00,-1.97
31/03/15 06:00:00,-1.97
31/03/15 07:00:00,-2.26
31/03/15 08:00:00,-2.19
31/03/15 09:00:00,-2.16
31/03/15 10:00:00,-2.19
31/03/15 11:00:00,-2.19
31/03/15 12:00:00,-2.13
31/03/15 13:00:00,-2.16
31/03/15 14:00:00,-2.13
31/03/15 15:00:00,-2.16
31/03/15 16:00:00,-2.19
31/03/15 17:00:00,-2.19
31/03/15 18:00:00,-2.22
31/03/15 19:00:00,-2.26
31/03/15 20:00:00,-2.29
31/03/15 21:00:00,-2.29
31/03/15 22:00:00,-2.29
31/03/15 23:00:00,-2.29
01/04/15 00:00:00,-2.29
01/04/15 01:00:00,-2.29
01/04/15 02:00:00,-2.29
01/04/15 03:00:00,-2.32
01/04/15 04:00:00,-2.29
01/04/15 05:00:00,-2.29
01/04/15 06:00:00,-2.32
01/04/15 07:00:00,-2.29
01/04/15 08:00:00,-2.29
01/04/15 09:00:00,-2.26
01/04/15 10:00:00,-2.29
01/04/15 11:00:00,-2.29
01/04/15 12:00:00,-2.29
01/04/15 13:00:00,-2.29
01/04/15 14:00:00,-2.29
01/04/15 15:00:00,-2.29



Fast Log Data Follows

Fast Log 1
Start Time :- 19/03/15 01:17:50.600
Fast rate 0.1
Resolution = 12
Data points available = 0

Fast Log 2
Start Time :- 19/03/15 01:17:51.000
Fast rate 0.1
Resolution = 12
Data points available = 4
Date/Time Stamp,Pressure
19/03/15 01:17:51.000,-2.76
19/03/15 01:17:51.100,-2.76
19/03/15 01:17:51.200,-2.79
19/03/15 01:17:51.300,-2.79


Fast Log 3
Start Time :- 19/03/15 01:18:52.200
Fast rate 0.1
Resolution = 12
Data points available = 4
Date/Time Stamp,Pressure
19/03/15 01:18:52.200,-2.57
19/03/15 01:18:52.300,-2.57
19/03/15 01:18:52.400,-2.57
19/03/15 01:18:52.500,-2.57


Fast Log 4
Start Time :- 19/03/15 01:19:03.100
Fast rate 0.1
Resolution = 12
Data points available = 4
Date/Time Stamp,Pressure
19/03/15 01:19:03.100,-2.57
19/03/15 01:19:03.200,-2.57
19/03/15 01:19:03.300,-2.54
19/03/15 01:19:03.400,-2.51


Fast Log 5
Start Time :- 19/03/15 04:41:01.400
Fast rate 0.1
Resolution = 12
Data points available = 4
Date/Time Stamp,Pressure
19/03/15 04:41:01.400,-2.76
19/03/15 04:41:01.500,-2.85
19/03/15 04:41:01.600,-2.85
19/03/15 04:41:01.700,-3.19


Fast Log 6
Start Time :- 19/03/15 04:41:05.200
Fast rate 0.1
Resolution = 12
Data points available = 4
Date/Time Stamp,Pressure
19/03/15 04:41:05.200,-2.88
19/03/15 04:41:05.300,-3.26
19/03/15 04:41:05.400,-3.01
19/03/15 04:41:05.500,-3.32


Fast Log 7
Start Time :- 19/03/15 04:41:09.200
Fast rate 0.1
Resolution = 12
Data points available = 4
Date/Time Stamp,Pressure
19/03/15 04:41:09.200,-2.69
19/03/15 04:41:09.300,-2.69
19/03/15 04:41:09.400,-2.69
19/03/15 04:41:09.500,-2.72


Fast Log 8
Start Time :- 19/03/15 04:46:17.100
Fast rate 0.1
Resolution = 12
Data points available = 4
Date/Time Stamp,Pressure
19/03/15 04:46:17.100,-1.85
19/03/15 04:46:17.200,-3.54
19/03/15 04:46:17.300,-2.51
19/03/15 04:46:17.400,-2.47


Fast Log 9
Start Time :- 19/03/15 04:54:57.900
Fast rate 0.1
Resolution = 12
Data points available = 0

Fast Log 10
Start Time :- 19/03/15 05:22:30.100
Fast rate 0.1
Resolution = 12
Data points available = 4
Date/Time Stamp,Pressure
19/03/15 05:22:30.100,-2.60
19/03/15 05:22:30.200,-2.63
19/03/15 05:22:30.300,-2.60
19/03/15 05:22:30.400,-2.63


Fast Log 11
Start Time :- 19/03/15 05:24:15.300
Fast rate 0.1
Resolution = 12
Data points available = 4
Date/Time Stamp,Pressure
19/03/15 05:24:15.300,-3.26
19/03/15 05:24:15.400,-2.01
19/03/15 05:24:15.500,-2.32
19/03/15 05:24:15.600,-2.32


Fast Log 12
Start Time :- 19/03/15 05:25:01.500
Fast rate 0.1
Resolution = 12
Data points available = 4
Date/Time Stamp,Pressure
19/03/15 05:25:01.500,-2.41
19/03/15 05:25:01.600,-2.41
19/03/15 05:25:01.700,-2.41
19/03/15 05:25:01.800,-2.44


Fast Log 13
Start Time :- 19/03/15 05:28:26.100
Fast rate 0.1
Resolution = 12
Data points available = 40
Date/Time Stamp,Pressure
19/03/15 05:28:26.100,-1.60
19/03/15 05:28:26.200,-1.63
19/03/15 05:28:26.300,-1.32
19/03/15 05:28:26.400,-1.44
19/03/15 05:28:26.500,-1.16
19/03/15 05:28:26.600,-1.22
19/03/15 05:28:26.700,-0.97
19/03/15 05:28:26.800,-0.85
19/03/15 05:28:26.900,-0.76
19/03/15 05:28:27.000,-0.76
19/03/15 05:28:27.100,-0.69
19/03/15 05:28:27.200,-0.57
19/03/15 05:28:27.300,-0.76
19/03/15 05:28:27.400,-0.44
19/03/15 05:28:27.500,-0.35
19/03/15 05:28:27.600,-0.47
19/03/15 05:28:27.700,-0.35
19/03/15 05:28:27.800,-0.38
19/03/15 05:28:27.900,-0.38
19/03/15 05:28:28.000,-0.57
19/03/15 05:28:28.100,-0.54
19/03/15 05:28:28.200,-0.57
19/03/15 05:28:28.300,-0.63
19/03/15 05:28:28.400,-0.69
19/03/15 05:28:28.500,-0.76
19/03/15 05:28:28.600,-0.82
19/03/15 05:28:28.700,-0.91
19/03/15 05:28:28.800,-1.04
19/03/15 05:28:28.900,-1.13
19/03/15 05:28:29.000,-1.22
19/03/15 05:28:29.100,-1.32
19/03/15 05:28:29.200,-1.41
19/03/15 05:28:29.300,-1.54
19/03/15 05:28:29.400,-1.63
19/03/15 05:28:29.500,-1.79
19/03/15 05:28:29.600,-1.88
19/03/15 05:28:29.700,-2.01
19/03/15 05:28:29.800,-2.13
19/03/15 05:28:29.900,-2.29
19/03/15 05:28:30.000,-2.44


Fast Log 14
Start Time :- 19/03/15 05:30:25.800
Fast rate 0.1
Resolution = 12
Data points available = 0

Fast Log 15
Start Time :- 19/03/15 05:30:27.000
Fast rate 0.1
Resolution = 12
Data points available = 0

Fast Log 16
Start Time :- 19/03/15 05:31:23.500
Fast rate 0.1
Resolution = 12
Data points available = 4
Date/Time Stamp,Pressure
19/03/15 05:31:23.500,-2.54
19/03/15 05:31:23.600,-2.47
19/03/15 05:31:23.700,-2.47
19/03/15 05:31:23.800,-2.60


Fast Log 17
Start Time :- 19/03/15 05:31:26.400
Fast rate 0.1
Resolution = 12
Data points available = 4
Date/Time Stamp,Pressure
19/03/15 05:31:26.400,-2.63
19/03/15 05:31:26.500,-2.60
19/03/15 05:31:26.600,-2.60
19/03/15 05:31:26.700,-2.54


Fast Log 18
Start Time :- 19/03/15 05:31:56.600
Fast rate 0.1
Resolution = 12
Data points available = 4
Date/Time Stamp,Pressure
19/03/15 05:31:56.600,-2.47
19/03/15 05:31:56.700,-2.54
19/03/15 05:31:56.800,-2.51
19/03/15 05:31:56.900,-2.44


Fast Log 19
Start Time :- 19/03/15 05:32:00.100
Fast rate 0.1
Resolution = 12
Data points available = 8
Date/Time Stamp,Pressure
19/03/15 05:32:00.100,-1.94
19/03/15 05:32:00.200,-1.91
19/03/15 05:32:00.300,-1.97
19/03/15 05:32:00.400,-2.10
19/03/15 05:32:00.500,-2.10
19/03/15 05:32:00.600,-2.07
19/03/15 05:32:00.700,-2.10
19/03/15 05:32:00.800,-2.29


Fast Log 20
Start Time :- 19/03/15 05:32:07.100
Fast rate 0.1
Resolution = 12
Data points available = 8
Date/Time Stamp,Pressure
19/03/15 05:32:07.100,-1.85
19/03/15 05:32:07.200,-1.85
19/03/15 05:32:07.300,-1.88
19/03/15 05:32:07.400,-1.97
19/03/15 05:32:07.500,-1.94
19/03/15 05:32:07.600,-1.94
19/03/15 05:32:07.700,-2.04
19/03/15 05:32:07.800,-2.16


Fast Log 21
Start Time :- 19/03/15 05:32:38.100
Fast rate 0.1
Resolution = 12
Data points available = 28
Date/Time Stamp,Pressure
19/03/15 05:32:38.100,-1.85
19/03/15 05:32:38.200,-1.85
19/03/15 05:32:38.300,-1.79
19/03/15 05:32:38.400,-1.91
19/03/15 05:32:38.500,-1.76
19/03/15 05:32:38.600,-1.72
19/03/15 05:32:38.700,-1.63
19/03/15 05:32:38.800,-1.60
19/03/15 05:32:38.900,-1.69
19/03/15 05:32:39.000,-1.41
19/03/15 05:32:39.100,-1.41
19/03/15 05:32:39.200,-1.26
19/03/15 05:32:39.300,-1.26
19/03/15 05:32:39.400,-1.26
19/03/15 05:32:39.500,-1.26
19/03/15 05:32:39.600,-1.29
19/03/15 05:32:39.700,-1.32
19/03/15 05:32:39.800,-1.41
19/03/15 05:32:39.900,-1.47
19/03/15 05:32:40.000,-1.57
19/03/15 05:32:40.100,-1.66
19/03/15 05:32:40.200,-1.79
19/03/15 05:32:40.300,-1.88
19/03/15 05:32:40.400,-2.04
19/03/15 05:32:40.500,-2.22
19/03/15 05:32:40.600,-2.35
19/03/15 05:32:40.700,-2.79
19/03/15 05:32:40.800,-2.66


Fast Log 22
Start Time :- 19/03/15 05:38:01.100
Fast rate 0.1
Resolution = 12
Data points available = 28
Date/Time Stamp,Pressure
19/03/15 05:38:01.100,-1.26
19/03/15 05:38:01.200,-0.91
19/03/15 05:38:01.300,-0.94
19/03/15 05:38:01.400,-0.76
19/03/15 05:38:01.500,-0.72
19/03/15 05:38:01.600,-0.72
19/03/15 05:38:01.700,-0.60
19/03/15 05:38:01.800,-0.60
19/03/15 05:38:01.900,-0.63
19/03/15 05:38:02.000,-0.63
19/03/15 05:38:02.100,-0.63
19/03/15 05:38:02.200,-0.69
19/03/15 05:38:02.300,-0.76
19/03/15 05:38:02.400,-0.82
19/03/15 05:38:02.500,-0.91
19/03/15 05:38:02.600,-1.04
19/03/15 05:38:02.700,-1.16
19/03/15 05:38:02.800,-1.26
19/03/15 05:38:02.900,-1.38
19/03/15 05:38:03.000,-1.51
19/03/15 05:38:03.100,-1.63
19/03/15 05:38:03.200,-1.76
19/03/15 05:38:03.300,-1.88
19/03/15 05:38:03.400,-2.04
19/03/15 05:38:03.500,-2.16
19/03/15 05:38:03.600,-2.35
19/03/15 05:38:03.700,-2.51
19/03/15 05:38:03.800,-2.41


Fast Log 23
Start Time :- 19/03/15 05:39:04.100
Fast rate 0.1
Resolution = 12
Data points available = 8
Date/Time Stamp,Pressure
19/03/15 05:39:04.100,-1.79
19/03/15 05:39:04.200,-1.85
19/03/15 05:39:04.300,-1.85
19/03/15 05:39:04.400,-1.88
19/03/15 05:39:04.500,-1.91
19/03/15 05:39:04.600,-1.97
19/03/15 05:39:04.700,-2.10
19/03/15 05:39:04.800,-2.22


Fast Log 24
Start Time :- 19/03/15 05:44:34.800
Fast rate 0.1
Resolution = 12
Data points available = 0

Fast Log 25
Start Time :- 19/03/15 05:44:52.600
Fast rate 0.1
Resolution = 12
Data points available = 4
Date/Time Stamp,Pressure
19/03/15 05:44:52.600,-2.44
19/03/15 05:44:52.700,-2.44
19/03/15 05:44:52.800,-2.44
19/03/15 05:44:52.900,-2.44


Fast Log 26
Start Time :- 19/03/15 05:51:56.100
Fast rate 0.1
Resolution = 12
Data points available = 4
Date/Time Stamp,Pressure
19/03/15 05:51:56.100,-2.54
19/03/15 05:51:56.200,-2.60
19/03/15 05:51:56.300,-2.57
19/03/15 05:51:56.400,-2.57


Fast Log 27
Start Time :- 19/03/15 05:52:00.500
Fast rate 0.1
Resolution = 12
Data points available = 4
Date/Time Stamp,Pressure
19/03/15 05:52:00.500,-2.69
19/03/15 05:52:00.600,-2.63
19/03/15 05:52:00.700,-2.66
19/03/15 05:52:00.800,-2.76


Fast Log 28
Start Time :- 19/03/15 05:53:23.300
Fast rate 0.1
Resolution = 12
Data points available = 4
Date/Time Stamp,Pressure
19/03/15 05:53:23.300,-2.41
19/03/15 05:53:23.400,-2.47
